"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2024-04-15,"Douliu","Yunlin County",75,"Moderate",1.1,0.43,34.9,37,31,5.7,7.1,1.3,1.7,2,TRUE
2024-04-15,"Puli","Nantou County",35,"Good",1,0.24,18.2,19,12,6.5,8.2,1.7,0.9,336,TRUE
2024-04-15,"Fuxing","Kaohsiung City",90,"Moderate",1.3,0.52,50.3,36,18,13.4,15,1.6,0.9,274,TRUE
2024-04-15,"Matsu","Lienchiang County",64,"Moderate",1.1,0.31,41.1,31,20,6.9,8.6,1.7,1.3,349,TRUE
2024-04-15,"Zhongshan","Taipei City",33,"Good",0.6,0.5,4.1,23,11,12.8,26.4,13.5,0.4,13,TRUE
2024-04-15,"Zhongli","Taoyuan City",23,"Good",1.1,0.33,8.6,7,8,9.7,17.5,7.8,0.2,265,TRUE
2024-04-15,"Pingtung","Pingtung County",84,"Moderate",1,0.28,30.5,45,22,6.6,7.2,0.6,0.9,11,TRUE
2024-04-15,"Erlin","Changhua County",111,"Unhealthy for Sensitive Groups",1.9,0.38,22,84,46,14.7,15.4,0.7,2.2,13,TRUE
2024-04-15,"Shanhua","Tainan City",84,"Moderate",2,0.43,7.8,NA,33,17.8,18.1,0.3,2.5,350,TRUE
2024-04-15,"Sanyi","Miaoli County",40,"Good",0.7,0.23,28.7,20,8,8.7,9.4,0.6,2.1,18,TRUE
2024-04-15,"Pingtung (Fangshan)","Pingtung County",61,"Moderate",0.4,0.14,43.3,19,11,2.4,2.2,0,3.4,89,TRUE
2024-04-15,"Zhongli","Taoyuan City",37,"Good",0.8,0.64,27.6,25,10,15.6,22.4,6.7,1.6,24,TRUE
2024-04-15,"Annan","Tainan City",86,"Moderate",1.6,0.27,60.1,62,19,5.9,6.7,0.7,3.8,307,TRUE
2024-04-15,"Xitun","Taichung City",74,"Moderate",1.1,0.27,53.2,34,11,9.6,11.6,2,3,4,TRUE
2024-04-15,"Shilin","Taipei City",77,"Moderate",2.3,0.35,76,61,23,14.7,15.3,0.6,1.4,334,TRUE
2024-04-15,"Toufen","Miaoli County",76,"Moderate",3.8,0.32,67.7,65,22,6.3,8.3,2,2.3,279,TRUE
2024-04-15,"Toufen","Miaoli County",62,"Moderate",1.6,0.42,27.6,27,17,11.8,18.8,7,2.7,322,TRUE
